ID,Carrera,Edad,AyudaFamiliar,PlanSocial,Trabajo,Beca,HsTrabSem,Genero,EstadoCivil,SituacionPadre,SituacionMadre,CantidadHijos,ViveCon,CP,Aprobadas,Reprobadas,Prom_cAplazo,Plazo, A/P ,DesempR,DesempC
23569,LA,21,S,N,S,N,1,M,1,0,0,0,3,5533,22,5,7.13,3,  7.33 ,  52.29 ,1
23570,LA,29,S,N,S,N,1,F,1,0,0,0,3,5517,6,4,5.67,3,  2.00 ,  11.34 ,0
23571,LA,22,S,N,N,N,0,F,1,0,0,0,3,5547,32,6,7.47,3,  10.67 ,  79.68 ,1
23572,LA,21,S,N,N,N,0,M,1,0,0,0,3,5501,15,13,5.5,3,  5.00 ,  27.50 ,1
23574,LA,20,S,N,S,N,1,F,1,0,0,0,3,5570,20,1,8.19,3,  6.67 ,  54.60 ,1
23575,LA,23,S,N,S,N,,M,1,0,0,0,3,5539,8,1,7.25,3,  2.67 ,  19.33 ,0
23576,LA,20,,,,,,F,1,0,0,0,3,5505,21,0,9,3,  7.00 ,  63.00 ,1
23577,LA,20,S,N,N,N,0,F,1,0,0,0,3,5500,16,11,5.41,3,  5.33 ,  28.85 ,1
23579,LA,21,N,N,N,N,0,F,1,,,,3,5519,15,4,7.36,3,  5.00 ,  36.80 ,1
23580,LA,21,S,N,N,S,0,F,1,0,0,0,3,5513,24,3,7.92,3,  8.00 ,  63.36 ,1
23580,CPN,21,S,N,N,S,0,F,1,0,0,0,3,5513,22,3,7.35,2,  11.00 ,  80.85 ,1
23582,LA,21,N,N,N,N,0,F,1,0,0,0,,5501,20,0,8.8,3,  6.67 ,  58.67 ,1
23584,LA,20,N,N,N,N,0,F,1,1,0,0,3,5570,16,2,7.44,3,  5.33 ,  39.68 ,1
23585,LA,22,N,N,N,N,0,F,1,,0,0,3,5547,15,3,7.11,3,  5.00 ,  35.55 ,1
23586,LA,21,N,N,N,N,0,F,1,0,0,0,3,5570,6,3,5.6,3,  2.00 ,  11.20 ,0
23587,LA,20,,,,,,F,1,0,0,0,3,5521,15,9,6.13,3,  5.00 ,  30.65 ,1
23589,LA,21,S,N,N,N,0,F,1,0,0,0,3,5600,14,4,8,3,  4.67 ,  37.33 ,1
23590,LA,20,S,N,N,N,0,M,1,0,0,0,3,5577,13,8,6,3,  4.33 ,  26.00 ,1
23592,LA,20,,,,,,M,1,0,0,0,3,5501,13,5,6.2,3,  4.33 ,  26.87 ,1
23593,LA,22,,,,,,M,1,1,0,0,,5500,16,8,6.14,3,  5.33 ,  32.75 ,1
23594,LA,22,S,N,N,S,0,M,1,0,0,0,3,5500,12,5,7.06,3,  4.00 ,  28.24 ,1
23596,LA,20,S,N,N,N,0,M,1,0,0,0,3,5507,16,9,6.59,3,  5.33 ,  35.15 ,1
23599,LA,21,N,N,N,S,0,F,1,0,0,0,3,5509,12,1,8.33,3,  4.00 ,  33.32 ,1
23600,LA,21,N,N,N,N,0,F,1,,,,,5501,13,7,6.42,3,  4.33 ,  27.82 ,1
23601,LA,21,S,N,N,N,0,F,1,0,0,0,3,5600,23,3,7.65,3,  7.67 ,  58.65 ,1
23602,LA,21,S,N,N,N,0,F,1,0,0,0,3,5587,20,6,7.06,3,  6.67 ,  47.07 ,1
23604,LA,21,S,N,N,N,0,M,1,0,0,0,3,5521,9,12,5.71,3,  3.00 ,  17.13 ,0
23605,LA,22,S,N,S,N,,M,1,0,0,0,2,5570,12,5,5.75,3,  4.00 ,  23.00 ,0
23607,LA,24,S,N,N,N,0,F,1,0,0,0,3,5607,4,0,7,3,  1.33 ,  9.33 ,0
23608,LA,21,S,N,N,N,0,M,1,0,0,0,3,5509,11,8,6,3,  3.67 ,  22.00 ,0
23610,LA,24,N,N,S,N,3,M,1,0,0,0,3,5519,22,4,6.5,3,  7.33 ,  47.67 ,1
23611,LA,20,S,N,N,N,0,F,1,0,0,0,3,5507,20,5,7.5,3,  6.67 ,  50.00 ,1
23612,LA,20,S,N,N,N,0,F,1,0,0,0,3,5533,15,8,6.57,3,  5.00 ,  32.85 ,1
23615,LA,29,S,N,N,N,0,F,1,1,0,0,3,5529,0,0,,3,  -   ,  -   ,0
23616,LA,21,S,N,N,N,0,F,1,0,0,0,,5501,12,7,6.84,3,  4.00 ,  27.36 ,1
23617,LA,21,,,,,,F,1,0,0,0,3,5539,18,2,7.8,3,  6.00 ,  46.80 ,1
23618,LA,20,,,S,,2,M,1,0,0,0,3,5519,11,7,6.28,3,  3.67 ,  23.03 ,0
23619,LA,20,S,N,N,N,0,F,1,0,0,0,3,5600,29,8,8,3,  9.67 ,  77.33 ,1
23620,LA,21,S,N,N,N,0,F,1,1,0,0,3,5519,24,2,8.67,3,  8.00 ,  69.36 ,1
23623,LA,22,,,,,,M,1,0,0,0,3,5584,19,2,8,3,  6.33 ,  50.67 ,1
23626,LA,21,S,N,N,N,0,F,1,0,0,0,3,5521,7,9,5.18,3,  2.33 ,  12.09 ,0
23628,LA,26,S,N,N,N,0,M,1,0,0,0,,5500,7,8,5.27,3,  2.33 ,  12.30 ,0
23629,LA,20,S,N,N,N,0,M,1,0,0,0,3,5507,18,8,6.94,3,  6.00 ,  41.64 ,1
23630,LA,20,S,N,N,N,0,M,1,0,0,0,3,5523,19,5,7.3,3,  6.33 ,  46.23 ,1
23631,LA,21,S,N,N,N,0,F,1,0,0,0,5,5500,10,1,7.43,3,  3.33 ,  24.77 ,1
23632,LA,25,S,S,N,N,0,F,1,1,0,1,,5500,10,6,6.5,3,  3.33 ,  21.67 ,0
23633,LA,22,,,,,,M,1,,,,,5501,1,0,,3,  0.33 ,  -   ,0
23636,LA,20,,,,,,F,1,,,,3,5501,16,5,6.85,3,  5.33 ,  36.53 ,1
23637,LA,21,S,N,N,S,0,F,1,0,0,0,3,5515,14,1,8.47,3,  4.67 ,  39.53 ,1
23639,LA,21,N,N,N,S,0,F,1,,,,,5600,23,4,7.79,3,  7.67 ,  59.72 ,1
23640,LA,22,,,,,,M,1,,,,3,5539,17,7,6.83,3,  5.67 ,  38.70 ,1
23641,LA,23,N,N,S,N,2,F,1,0,0,0,3,5515,7,2,7.75,3,  2.33 ,  18.08 ,0
23642,LA,20,S,N,N,N,0,F,1,0,0,,3,5539,15,5,7.5,3,  5.00 ,  37.50 ,1
23644,LA,19,S,N,N,N,0,F,1,0,0,0,3,5539,18,1,7.79,3,  6.00 ,  46.74 ,1
23645,LA,21,N,N,S,N,1,F,1,0,0,0,3,5539,5,3,7.33,3,  1.67 ,  12.22 ,0
23646,LA,22,,,,,,M,1,0,0,0,,5565,4,8,4.6,3,  1.33 ,  6.13 ,0
23647,LA,20,N,N,N,N,0,M,1,0,0,0,,5570,2,0,,3,  0.67 ,  -   ,0
23649,LA,25,S,N,N,N,0,M,1,1,0,0,3,5519,12,7,6.11,3,  4.00 ,  24.44 ,1
23650,LA,21,S,N,N,N,0,M,1,1,0,0,3,5600,3,0,9,3,  1.00 ,  9.00 ,0
23651,LA,21,N,N,S,N,2,F,1,0,0,0,3,5600,12,10,6.5,3,  4.00 ,  26.00 ,1
23652,LA,20,,,,,,F,1,0,0,0,,5501,1,10,2.82,3,  0.33 ,  0.94 ,0
23653,LA,22,S,N,N,N,0,M,1,0,0,0,3,5507,12,11,5.7,3,  4.00 ,  22.80 ,0
23654,LA,22,N,N,N,N,0,F,1,0,0,,3,5500,8,3,6.5,3,  2.67 ,  17.33 ,0
23655,LA,25,,,S,,,M,1,0,0,0,3,5513,10,2,8,3,  3.33 ,  26.67 ,1
23656,LA,20,N,N,N,S,0,F,1,0,0,,3,5600,18,5,7.17,3,  6.00 ,  43.02 ,1
23657,LA,21,N,N,N,N,0,M,1,0,0,0,,5519,23,3,7.2,3,  7.67 ,  55.20 ,1
23659,LA,21,S,N,N,N,0,F,1,0,0,0,3,5570,21,4,8.12,3,  7.00 ,  56.84 ,1
23660,LA,21,S,N,N,N,0,F,1,0,0,0,3,5525,17,2,7.95,3,  5.67 ,  45.05 ,1
23662,LA,21,N,N,N,N,0,F,1,0,0,0,3,5501,21,0,9.1,3,  7.00 ,  63.70 ,1
23663,LLO,22,N,N,N,N,0,M,1,1,0,0,3,5515,16,0,8.94,3,  5.33 ,  47.68 ,1
23666,LA,21,,,,,,M,1,0,0,0,3,5519,7,3,6.43,3,  2.33 ,  15.00 ,0
23667,LA,21,N,N,N,N,0,F,1,0,0,0,,5577,25,3,7.59,3,  8.33 ,  63.25 ,1
23668,LA,20,S,N,N,S,0,F,1,0,0,0,3,5501,17,6,7,3,  5.67 ,  39.67 ,1
23670,LA,20,S,N,N,N,0,F,1,0,0,0,3,5505,20,1,8.1,3,  6.67 ,  54.00 ,1
23671,LA,21,S,N,S,N,2,F,1,0,0,1,3,5513,8,7,5.86,3,  2.67 ,  15.63 ,0
23672,LA,20,S,N,N,N,0,F,1,0,0,0,3,5507,33,1,7.82,3,  11.00 ,  86.02 ,1
23674,LA,25,S,N,N,N,0,M,1,0,0,0,3,5501,3,1,6.67,3,  1.00 ,  6.67 ,0
23675,LA,20,N,N,N,N,0,F,1,,,,,5500,19,9,6.2,3,  6.33 ,  39.27 ,1
23677,LA,23,S,N,N,N,0,M,1,0,0,0,,5620,30,0,8.71,3,  10.00 ,  87.10 ,1
23679,LE,21,S,N,N,N,0,M,1,0,0,0,3,5500,19,0,9.47,3,  6.33 ,  59.98 ,1
23680,LE,21,N,N,N,N,0,F,1,0,0,0,3,5509,19,0,9.42,3,  6.33 ,  59.66 ,1
23682,LE,21,S,N,N,S,0,M,1,0,0,0,3,5500,16,1,7.82,3,  5.33 ,  41.71 ,1
23683,LE,20,,,,,,M,1,,,,,5519,32,4,8.18,3,  10.67 ,  87.25 ,1
23684,LE,20,,,,,,M,1,0,0,0,,5501,19,0,8.79,3,  6.33 ,  55.67 ,1
23685,LA,20,S,N,N,N,0,M,1,0,0,0,3,5500,7,4,6.33,2,  3.50 ,  22.16 ,0
23685,LE,20,S,N,N,N,0,M,1,0,0,0,3,5500,0,1,3,3,  -   ,  -   ,0
23686,LE,20,S,N,S,N,1,F,1,0,0,0,,5505,18,0,9.11,3,  6.00 ,  54.66 ,1
23687,LE,21,S,N,N,S,0,F,1,0,0,0,3,5519,14,3,7.25,3,  4.67 ,  33.83 ,1
23688,LE,20,S,N,N,N,0,F,1,0,0,0,3,5519,11,7,7.2,3,  3.67 ,  26.40 ,1
23689,LE,21,S,S,N,N,0,M,1,0,0,0,3,5500,25,3,7.86,3,  8.33 ,  65.50 ,1
23689,LA,21,S,S,N,N,0,M,1,0,0,0,3,5500,9,0,7,3,  3.00 ,  21.00 ,0
23690,LE,21,N,N,N,N,0,M,1,,,,,5501,18,0,8.38,3,  6.00 ,  50.28 ,1
23691,LE,21,N,N,N,N,0,M,1,0,0,0,3,5501,16,2,7.8,3,  5.33 ,  41.60 ,1
23692,LE,26,,,,,,M,1,0,0,0,2,5547,11,2,8,3,  3.67 ,  29.33 ,1
23693,CPN,20,S,N,N,S,0,F,1,0,0,0,3,5515,26,9,6.55,3,  8.67 ,  56.77 ,1
23693,LE,20,S,N,N,S,0,F,1,0,0,0,3,5515,3,2,6.8,3,  1.00 ,  6.80 ,0
23694,LE,21,S,N,N,S,0,F,1,1,0,0,3,5521,18,2,8,3,  6.00 ,  48.00 ,1
23695,LE,20,S,N,N,N,0,M,1,0,0,0,3,5539,14,2,7.82,3,  4.67 ,  36.49 ,1
23696,LE,21,S,N,N,N,0,F,1,0,0,0,3,5539,13,2,6.64,3,  4.33 ,  28.77 ,1
23697,LE,21,N,N,N,N,0,M,1,0,0,0,3,5521,19,0,8.63,3,  6.33 ,  54.66 ,1
23698,LE,23,S,N,N,N,0,M,1,0,0,0,3,5501,5,0,8.67,3,  1.67 ,  14.45 ,0
23699,LE,21,S,N,N,N,0,M,1,0,0,0,,5539,13,6,6.69,3,  4.33 ,  28.99 ,1
23700,LE,21,N,N,N,N,0,F,1,,,,,5600,19,1,8.09,3,  6.33 ,  51.24 ,1
23703,LE,26,N,N,S,N,3,M,1,0,0,0,3,5500,12,3,6.67,3,  4.00 ,  26.68 ,1
23704,LE,21,N,N,N,N,0,M,1,0,0,0,5,5600,21,2,8.92,3,  7.00 ,  62.44 ,1
23705,LLO,21,S,N,N,N,0,M,1,0,0,0,3,5500,7,1,7.63,3,  2.33 ,  17.80 ,0
23707,LE,20,N,N,N,N,0,F,1,0,0,0,3,5539,11,9,6.75,3,  3.67 ,  24.75 ,1
23708,LE,22,S,N,N,N,0,F,1,0,0,0,3,5600,9,2,6.83,3,  3.00 ,  20.49 ,0
23709,LE,20,,,,,,F,1,0,0,0,3,5600,18,1,7.74,3,  6.00 ,  46.44 ,1
23710,LE,21,,,,,,M,1,0,0,0,3,5533,19,0,7.95,3,  6.33 ,  50.35 ,1
23712,LE,21,N,N,N,N,0,F,1,0,0,0,3,6216,19,1,8.05,3,  6.33 ,  50.98 ,1
23714,LE,20,S,N,N,N,0,F,1,0,0,0,3,5501,8,2,6.4,3,  2.67 ,  17.07 ,0
23714,LA,20,S,N,N,N,0,F,1,0,0,0,3,5501,7,5,5.5,3,  2.33 ,  12.83 ,0
23714,CPN,20,S,N,N,N,0,F,1,0,0,0,3,5501,3,0,6.67,2,  1.50 ,  10.01 ,0
23717,LLO,20,S,N,S,N,3,F,1,0,0,0,3,5501,10,1,7.55,3,  3.33 ,  25.17 ,1
23718,LE,21,S,N,N,N,0,M,1,0,0,0,1,5500,8,4,7.29,3,  2.67 ,  19.44 ,0
23719,LE,20,S,N,N,N,0,F,1,0,0,0,3,5519,18,3,7.29,3,  6.00 ,  43.74 ,1
23723,LE,20,S,N,S,N,1,M,1,0,0,0,,5500,19,0,8.84,3,  6.33 ,  55.99 ,1
23724,LE,20,,,,,,F,1,0,0,0,,,19,1,7.3,3,  6.33 ,  46.23 ,1
23726,LLO,21,S,N,N,N,0,M,1,0,0,0,3,5509,19,4,7.09,3,  6.33 ,  44.90 ,1
23727,LLO,22,S,N,N,N,0,M,1,0,0,0,3,5515,15,6,6.67,3,  5.00 ,  33.35 ,1
23728,LLO,20,S,N,N,N,0,F,1,0,0,0,3,5600,18,2,7.7,3,  6.00 ,  46.20 ,1
23729,LLO,30,N,N,S,N,2,M,1,0,0,0,3,5525,21,2,6.92,3,  7.00 ,  48.44 ,1
23731,LLO,21,S,N,N,S,0,F,1,0,0,0,,5507,21,2,8.43,3,  7.00 ,  59.01 ,1
23732,LLO,30,N,N,S,N,,F,1,0,0,0,3,5539,16,2,6.75,3,  5.33 ,  36.00 ,1
23733,LLO,28,S,N,N,N,0,F,1,0,1,0,3,5507,27,1,9.22,3,  9.00 ,  82.98 ,1
23735,LLO,24,N,N,S,N,,M,1,0,0,0,3,5543,25,1,7.75,3,  8.33 ,  64.58 ,1
23737,LLO,43,N,N,S,N,4,M,2,1,0,2,4,5501,10,0,,3,  3.33 ,  -   ,0
23740,LLO,24,S,S,N,N,0,F,1,0,0,0,3,5539,16,2,7.28,3,  5.33 ,  38.83 ,1
23741,LLO,21,S,N,N,N,0,M,1,0,0,0,3,5603,15,5,7.15,3,  5.00 ,  35.75 ,1
23743,LLO,26,S,N,N,N,0,F,1,0,0,0,3,5521,22,1,8.15,3,  7.33 ,  59.77 ,1
23744,LLO,25,S,S,S,N,,F,1,1,0,0,3,5501,10,4,6,3,  3.33 ,  20.00 ,0
23745,LLO,24,,,,,,M,1,,0,0,,5582,12,1,6,3,  4.00 ,  24.00 ,1
23747,LLO,23,N,N,N,N,0,F,1,1,0,0,3,5513,22,0,8.5,3,  7.33 ,  62.33 ,1
23748,LLO,24,S,N,S,N,2,M,1,0,1,0,3,5501,22,0,8.5,3,  7.33 ,  62.33 ,1
23750,LLO,20,N,N,N,N,0,M,1,0,0,0,,5600,18,2,8,3,  6.00 ,  48.00 ,1
23751,LLO,20,S,N,N,N,0,M,1,0,0,0,3,5577,19,5,7.29,3,  6.33 ,  46.17 ,1
23753,LLO,21,S,N,S,N,,F,1,0,0,0,3,5500,12,7,6.16,3,  4.00 ,  24.64 ,1
23754,LLO,21,S,N,N,S,0,M,1,0,0,0,3,5515,13,2,7.13,3,  4.33 ,  30.90 ,1
23759,CPN,21,S,N,N,N,0,F,1,1,0,0,3,5600,19,0,8.89,3,  6.33 ,  56.30 ,1
23761,CPN,22,S,N,S,N,2,M,1,0,0,0,5,5519,19,4,7.65,3,  6.33 ,  48.45 ,1
23763,CPN,21,S,N,N,S,0,M,1,1,0,0,3,5569,13,4,6.94,3,  4.33 ,  30.07 ,1
23764,CPN,21,,,,,,F,1,0,0,0,3,5501,13,7,6,3,  4.33 ,  26.00 ,1
23766,CPN,20,,,,,,M,1,,,,,5539,26,8,6.73,3,  8.67 ,  58.33 ,1
23767,CPN,24,N,N,S,N,3,M,1,0,0,0,3,5600,8,5,5.62,3,  2.67 ,  14.99 ,0
23774,CPN,21,N,N,N,N,0,M,1,,,,,5507,21,0,8.33,3,  7.00 ,  58.31 ,1
23777,CPN,20,S,N,N,N,0,F,1,0,0,,3,5525,21,0,8.67,3,  7.00 ,  60.69 ,1
23778,CPN,21,S,N,N,S,0,M,1,0,0,0,3,5539,15,3,7.39,3,  5.00 ,  36.95 ,1
23780,CPN,21,S,N,N,N,0,F,1,1,0,0,3,5500,8,2,7.38,3,  2.67 ,  19.68 ,0
23783,CPN,21,S,N,N,N,0,M,1,0,0,0,3,5515,13,1,7.21,3,  4.33 ,  31.24 ,1
23785,CPN,20,S,N,N,N,0,M,1,1,0,0,2,5500,9,11,5.59,3,  3.00 ,  16.77 ,0
23786,CPN,20,S,N,S,N,,F,1,0,0,0,3,5501,11,4,6.47,3,  3.67 ,  23.72 ,0
23788,CPN,21,S,N,N,N,0,F,1,0,0,0,3,5547,21,4,7.71,3,  7.00 ,  53.97 ,1
23789,CPN,20,S,N,N,N,0,F,1,0,0,0,3,5539,13,3,7.07,3,  4.33 ,  30.64 ,1
23791,CPN,22,S,N,N,N,0,F,1,0,0,0,3,5501,16,3,7.76,3,  5.33 ,  41.39 ,1
23792,CPN,20,S,N,N,N,0,F,1,0,0,0,3,5501,16,6,6.23,3,  5.33 ,  33.23 ,1
23797,CPN,21,S,N,N,N,0,F,1,1,0,0,3,5515,10,5,7,3,  3.33 ,  23.33 ,0
23798,CPN,21,S,N,N,N,0,M,1,0,0,0,3,5500,18,0,8,3,  6.00 ,  48.00 ,1
23799,CPN,20,S,N,N,N,0,M,1,0,0,0,1,5500,14,7,6.26,3,  4.67 ,  29.21 ,1
23801,CPN,21,S,S,N,N,0,F,1,0,0,0,3,5500,19,4,7.09,3,  6.33 ,  44.90 ,1
23802,CPN,23,S,N,N,S,0,F,1,0,0,0,3,5505,9,1,7.44,3,  3.00 ,  22.32 ,0
23803,CPN,21,S,N,N,N,0,F,1,0,0,0,3,5500,20,0,9.7,3,  6.67 ,  64.67 ,1
23804,CPN,20,S,N,N,N,0,M,1,0,0,0,3,5589,18,5,6.4,3,  6.00 ,  38.40 ,1
23805,CPN,20,S,N,N,N,0,F,1,0,0,0,3,5539,18,1,7.84,3,  6.00 ,  47.04 ,1
23809,CPN,25,S,N,N,S,0,M,1,0,0,0,3,5515,11,1,7.45,3,  3.67 ,  27.32 ,1
23810,CPN,21,S,N,N,N,0,F,1,0,0,0,3,5500,19,4,7.23,3,  6.33 ,  45.79 ,1
23815,LA,21,N,N,N,N,0,M,1,0,0,,,5500,13,0,8.38,2,  6.50 ,  54.47 ,1
23815,CPN,21,N,N,N,N,0,M,1,0,0,,,5500,4,2,7.17,3,  1.33 ,  9.56 ,0
23820,CPN,20,S,N,N,N,0,F,1,0,0,0,3,5515,22,4,6.68,3,  7.33 ,  48.99 ,1
23821,CPN,21,N,N,N,N,0,M,1,0,0,0,3,5539,15,3,6.78,3,  5.00 ,  33.90 ,1
23822,CPN,20,S,N,N,N,0,F,1,0,0,,3,5500,22,3,7.43,3,  7.33 ,  54.49 ,1
23823,CPN,21,S,N,N,N,0,F,1,0,0,0,3,5600,11,2,6.77,3,  3.67 ,  24.82 ,1
23827,LA,21,S,N,N,N,0,F,1,0,0,0,3,5501,8,2,6.5,3,  2.67 ,  17.33 ,0
23828,LA,23,S,N,N,N,0,M,1,,,0,2,5509,21,0,8.62,3,  7.00 ,  60.34 ,1
23830,LA,22,S,N,N,N,0,M,1,0,0,0,3,5620,13,2,6.64,3,  4.33 ,  28.77 ,1
23831,LA,30,N,N,S,N,2,M,1,0,0,0,3,5539,13,1,7.22,3,  4.33 ,  31.29 ,1
23832,LA,23,,,S,,2,M,1,0,0,0,2,5533,10,4,6.5,3,  3.33 ,  21.67 ,0
23833,LA,25,S,N,N,N,0,F,1,0,0,0,2,5505,14,2,7.31,3,  4.67 ,  34.11 ,1
23834,LA,22,S,N,N,N,0,M,1,0,0,0,1,5543,4,0,8,3,  1.33 ,  10.67 ,0
23835,LLO,20,S,N,N,N,0,M,1,0,0,0,3,5501,19,4,7.48,3,  6.33 ,  47.37 ,1
23836,LLO,20,S,N,N,N,0,F,1,0,0,0,3,5600,18,4,7.41,3,  6.00 ,  44.46 ,1
23837,LLO,21,N,N,N,S,0,F,1,0,0,0,3,5501,6,3,6.33,3,  2.00 ,  12.66 ,0
23838,LLO,22,N,N,N,S,0,F,1,0,0,0,3,5501,19,3,7.5,3,  6.33 ,  47.50 ,1
23839,LLO,21,S,N,N,N,0,M,1,1,0,0,3,5515,16,5,6.71,3,  5.33 ,  35.79 ,1
23840,LLO,21,S,N,N,S,0,F,1,0,1,0,3,5501,19,4,6.87,3,  6.33 ,  43.51 ,1
23841,LLO,28,N,N,S,N,2,F,1,0,0,0,3,5505,12,1,8.15,3,  4.00 ,  32.60 ,1
23842,LLO,25,S,N,N,S,0,F,1,0,0,0,3,5544,14,4,6.67,3,  4.67 ,  31.13 ,1
23843,LLO,22,S,S,N,N,0,M,1,0,0,0,3,5511,17,1,7.78,3,  5.67 ,  44.09 ,1
23844,LLO,23,,,,,,M,1,0,0,0,3,5500,17,2,7.21,3,  5.67 ,  40.86 ,1
23851,LGNR,26,N,N,S,N,,F,1,0,0,0,3,5600,14,7,6.57,3,  4.67 ,  30.66 ,1
23856,LGNR,31,,,S,,4,M,2,0,0,0,,5577,14,5,6.63,3,  4.67 ,  30.94 ,1
23857,LGNR,32,S,N,N,N,0,F,1,0,0,0,3,5501,15,2,7.29,3,  5.00 ,  36.45 ,1
23864,LGNR,30,N,N,N,N,0,F,1,1,0,1,3,5513,14,8,6.23,3,  4.67 ,  29.07 ,1
23865,LGNR,28,S,N,S,N,2,M,1,1,0,0,3,5501,13,7,6,3,  4.33 ,  26.00 ,1
23867,LGNR,31,S,S,S,N,1,F,1,0,0,1,3,5505,14,5,6.53,3,  4.67 ,  30.47 ,1
23871,LGNR,27,N,N,S,N,,M,1,0,0,0,3,5511,14,6,6.2,3,  4.67 ,  28.93 ,1
23874,LGNR,30,N,N,N,N,0,M,1,1,0,0,3,5500,13,6,7.05,3,  4.33 ,  30.55 ,1
23876,LGNR,26,S,N,N,N,0,F,1,0,0,0,3,5541,14,2,7.38,3,  4.67 ,  34.44 ,1
23880,LGNR,27,S,N,S,N,3,F,1,0,0,0,2,5521,12,3,6.67,3,  4.00 ,  26.68 ,1
23881,LGNR,28,N,N,S,N,3,F,1,0,0,0,3,5523,15,2,7.88,3,  5.00 ,  39.40 ,1
23882,LGNR,27,N,N,S,N,3,F,1,0,0,0,3,5525,2,0,8,3,  0.67 ,  5.33 ,0
23888,LGNR,30,S,N,N,N,0,M,1,0,0,0,3,5521,14,1,7.73,3,  4.67 ,  36.07 ,1
23919,LGNR,20,,,,,,M,,,,,,5600,5,5,5.7,3,  1.67 ,  9.50 ,0
23924,LA,21,N,N,N,S,0,F,1,0,0,0,3,5501,4,0,8.33,2,  2.00 ,  16.66 ,0
23925,LA,22,S,N,N,N,0,M,1,0,0,0,2,5515,13,0,7.92,2,  6.50 ,  51.48 ,1
23939,LA,21,S,N,N,N,0,F,1,0,0,0,3,5515,8,5,5.83,2,  4.00 ,  23.32 ,0
23948,LA,20,S,N,N,N,0,M,1,0,0,0,3,5600,4,6,5.78,2,  2.00 ,  11.56 ,0
23950,LA,21,S,S,S,N,,M,1,0,0,0,3,5501,1,1,7,2,  0.50 ,  3.50 ,0
23956,LE,20,S,N,S,N,2,M,1,0,0,0,3,5515,7,5,5.64,2,  3.50 ,  19.74 ,0
23967,LA,20,S,N,N,N,0,M,1,0,0,0,3,5515,5,1,6.8,2,  2.50 ,  17.00 ,0
23968,LA,19,S,N,N,N,0,M,1,0,0,0,3,5505,11,1,8.27,2,  5.50 ,  45.49 ,1
23989,LA,21,N,S,N,N,0,M,1,0,0,0,3,5584,9,1,7.22,2,  4.50 ,  32.49 ,1
23998,LA,25,S,N,N,N,0,F,1,0,0,0,3,5573,3,2,6,2,  1.50 ,  9.00 ,0
24000,LLO,21,S,N,N,S,0,M,1,0,0,0,3,5500,8,4,6.5,2,  4.00 ,  26.00 ,1
24002,LA,20,S,N,N,S,0,F,1,0,0,0,3,5500,7,2,6.5,2,  3.50 ,  22.75 ,0
24003,LLO,20,S,N,N,N,0,M,1,0,0,0,3,5541,8,3,6.82,2,  4.00 ,  27.28 ,1
24016,LA,22,S,N,N,N,0,F,1,0,0,0,3,5585,4,2,7.4,2,  2.00 ,  14.80 ,0
24017,LE,20,S,N,N,N,0,M,1,0,0,0,3,5519,12,1,8.08,2,  6.00 ,  48.48 ,1
24021,LA,19,S,N,N,N,0,M,1,0,0,0,3,5603,6,8,5.07,2,  3.00 ,  15.21 ,0
24026,LA,21,N,S,S,S,1,M,6,0,0,0,3,5525,11,3,7,2,  5.50 ,  38.50 ,1
24030,LE,19,S,N,N,N,0,M,1,0,0,0,3,5507,10,5,6.29,2,  5.00 ,  31.45 ,1
24037,LA,20,N,N,N,N,0,F,1,0,0,0,3,5582,2,2,5.67,2,  1.00 ,  5.67 ,0
24046,LE,20,S,N,N,N,0,M,1,0,0,0,3,5539,4,6,4.67,2,  2.00 ,  9.34 ,0
24061,LA,21,N,N,N,N,0,M,1,0,0,0,3,5525,13,2,8.21,2,  6.50 ,  53.37 ,1
24073,LA,21,S,N,S,N,3,F,1,0,0,0,3,5517,13,0,8.67,2,  6.50 ,  56.36 ,1
24090,LA,20,S,N,N,N,0,M,1,0,0,0,3,5539,12,1,7.83,2,  6.00 ,  46.98 ,1
24092,LA,20,S,N,N,N,0,M,1,0,0,0,3,5609,11,3,7.38,2,  5.50 ,  40.59 ,1
24094,LA,25,N,N,S,N,1,F,1,0,0,0,3,5632,4,2,6.4,2,  2.00 ,  12.80 ,0
24103,LA,22,S,N,N,N,0,M,1,0,0,0,3,5515,8,3,7.3,2,  4.00 ,  29.20 ,1
24111,LA,20,S,N,N,N,0,M,1,0,0,0,3,5531,13,0,7.92,2,  6.50 ,  51.48 ,1
24112,LA,22,S,N,N,N,0,F,1,0,0,0,3,5501,2,3,5,2,  1.00 ,  5.00 ,0
24121,LE,21,S,N,N,N,0,M,1,0,0,0,3,5500,6,2,7,2,  3.00 ,  21.00 ,0
24123,LA,20,S,N,N,S,0,F,1,0,0,0,3,5600,5,4,5.88,2,  2.50 ,  14.70 ,0
24124,LA,20,S,N,N,N,0,F,1,0,0,0,3,5539,13,1,7.69,2,  6.50 ,  49.99 ,1
24126,LE,19,S,N,S,N,1,F,1,0,0,0,3,5521,4,1,7,2,  2.00 ,  14.00 ,0
24127,LA,19,S,N,N,N,0,F,1,0,0,0,3,5523,13,2,7.71,2,  6.50 ,  50.12 ,1
24128,LA,19,S,N,N,N,0,F,1,0,0,0,3,5501,13,2,7.29,2,  6.50 ,  47.39 ,1
24133,LA,21,S,N,S,N,,F,1,0,0,0,3,5523,13,1,8.46,2,  6.50 ,  54.99 ,1
